experiment,frequency,shell,threads,utility,op1,op2,sysfs-powercap-rapl,perf-ipc,perf-freq,ipc-estimate,metricq
8,0,2,104,2466,0,0,791.480285,3.196772,2.552193,0.000000,1556.820000
14,0,2,104,1467,0,0,815.870879,4.186357,2.443805,0.000000,1582.260000
13,0,2,104,1562,0,0,816.898715,1.930266,2.952155,0.000000,1584.040000
3,0,2,104,80409,0,0,646.858415,2.121755,2.988682,0.000000,1394.560000
9,0,2,104,80375,0,0,642.908339,2.117862,2.988590,0.000000,1391.120000
11,0,2,104,17913,0,0,569.793815,0.064479,2.988574,0.000000,1301.200000
6,0,2,104,176882049,0,0,810.994954,3.964674,1.857513,0.000000,1568.640000
4,0,2,112,2266109915,0,0,732.940612,2.631208,2.963921,0.000000,1496.960000
5,0,2,112,490910,0,0,752.053897,5.392916,2.601972,0.000000,1503.380000
8,0,2,112,2451,0,0,794.298602,3.185288,2.476285,0.000000,1558.780000
14,0,2,112,1425,0,0,822.053040,4.154615,2.356524,0.000000,1583.820000
13,0,2,112,1530,0,0,821.251064,1.870595,2.897096,0.000000,1585.220000
3,0,2,112,80010,0,0,670.558581,2.121869,2.988698,0.000000,1421.900000
9,0,2,112,79827,0,0,666.804570,2.117947,2.988647,0.000000,1418.240000
11,0,2,112,17832,0,0,585.280626,0.064478,2.988712,0.000000,1319.980000
6,0,2,112,173329891,0,0,816.936520,3.960538,1.769036,0.000000,1570.240000
4,0,2,8,1,0,0,343.589394,2.630435,2.994232,0.000000,1043.540000
5,0,2,8,1,0,0,356.683545,5.415044,2.894306,0.000000,1058.280000
8,0,2,8,1,0,0,475.017749,3.125337,2.896478,0.000000,1199.880000
14,0,2,8,1,0,0,487.393016,4.478031,2.911836,0.000000,1213.240000
13,0,2,8,1,0,0,489.281004,3.313946,2.993288,0.000000,1213.980000
3,0,2,8,1,0,0,332.084848,2.120950,2.994200,0.000000,1031.380000
9,0,2,8,1,0,0,329.874854,2.116993,2.994295,0.000000,1030.140000
11,0,2,8,1,0,0,325.029061,0.064476,2.994139,0.000000,1023.000000
6,0,2,8,1,0,0,480.614338,4.005966,2.192700,0.000000,1206.860000
4,0,2,16,1,0,0,367.059697,2.630083,2.993519,0.000000,1071.060000
5,0,2,16,1,0,0,393.065874,5.403287,2.894026,0.000000,1103.200000
8,0,2,16,1,0,0,519.778787,3.139011,2.894925,0.000000,1249.640000
14,0,2,16,1,0,0,538.146384,4.465793,2.902421,0.000000,1273.720000
13,0,2,16,1,0,0,535.815085,3.155719,2.992958,0.000000,1269.900000
3,0,2,16,1,0,0,347.214897,2.121442,2.993555,0.000000,1048.200000
9,0,2,16,1,0,0,345.333934,2.117671,2.993572,0.000000,1047.060000
11,0,2,16,1,0,0,335.410277,0.064477,2.993912,0.000000,1036.000000
6,0,2,16,1,0,0,533.074809,4.001393,2.192535,0.000000,1266.180000
4,0,2,24,1,0,0,392.203068,2.630433,2.992754,0.000000,1100.920000
5,0,2,24,1,0,0,433.185396,5.388077,2.893037,0.000000,1150.140000
8,0,2,24,1,0,0,561.995009,3.162664,2.894646,0.000000,1302.160000
14,0,2,24,1,0,0,588.041550,4.453533,2.905776,0.000000,1335.660000
13,0,2,24,1,0,0,574.552980,2.888672,2.992117,0.000000,1317.020000
3,0,2,24,1,0,0,362.441774,2.121842,2.992982,0.000000,1066.380000
9,0,2,24,1,0,0,360.479172,2.117345,2.993212,0.000000,1065.140000
11,0,2,24,1,0,0,344.488184,0.064478,2.992866,0.000000,1044.600000
6,0,2,24,1,0,0,580.118185,3.997310,2.191998,0.000000,1323.940000
4,0,2,32,1,0,0,534.383351,2.631456,2.994566,0.000000,1271.940000
5,0,2,32,1,0,0,569.776916,5.365805,2.894486,0.000000,1316.820000
8,0,2,32,1,0,0,599.217376,3.192446,2.893839,0.000000,1350.260000
14,0,2,32,1,0,0,592.281617,4.394951,2.904890,0.000000,1342.300000
13,0,2,32,1,0,0,603.158644,2.579066,2.990878,0.000000,1354.140000
3,0,2,32,1,0,0,494.181998,2.121966,2.994610,0.000000,1223.160000
9,0,2,32,1,0,0,491.964852,2.117801,2.994726,0.000000,1220.500000
11,0,2,32,1,0,0,469.704527,0.064478,2.994636,0.000000,1192.860000
6,0,2,32,1,0,0,587.630203,3.988397,2.191236,0.000000,1337.560000
4,0,2,40,1,0,0,559.043859,2.630596,2.994287,0.000000,1303.820000
5,0,2,40,1,0,0,534.396164,5.385034,2.892850,0.000000,1277.360000
8,0,2,40,1,0,0,569.065179,3.257787,2.890892,0.000000,1314.580000
14,0,2,40,1,0,0,579.926954,4.317514,2.749261,0.000000,1326.460000
13,0,2,40,1,0,0,612.380561,2.279449,2.989726,0.000000,1363.840000
3,0,2,40,1,0,0,510.424017,2.121774,2.994462,0.000000,1243.020000
9,0,2,40,1,0,0,507.978272,2.117910,2.994449,0.000000,1240.400000
11,0,2,40,1,0,0,481.767654,0.064478,2.994356,0.000000,1205.780000
6,0,2,40,1,0,0,564.713726,3.971828,2.188588,0.000000,1306.040000
4,0,2,48,1,0,0,575.045909,2.632324,2.993956,0.000000,1323.360000
5,0,2,48,1,0,0,526.765244,5.384028,2.847087,0.000000,1264.920000
8,0,2,48,1,0,0,569.533594,3.226220,2.697204,0.000000,1314.800000
14,0,2,48,1,0,0,579.429133,4.228782,2.563204,0.000000,1323.900000
13,0,2,48,1,0,0,603.967232,2.025767,2.988359,0.000000,1352.820000
3,0,2,48,1,0,0,526.594619,2.122147,2.994189,0.000000,1261.360000
9,0,2,48,1,0,0,526.248401,2.117684,2.994198,0.000000,1260.180000
11,0,2,48,1,0,0,489.798751,0.064478,2.994128,0.000000,1218.220000
6,0,2,48,1,0,0,559.590573,3.971200,1.985511,0.000000,1300.720000
4,0,2,56,1,0,0,547.136537,2.631741,2.992694,0.000000,1292.440000
5,0,2,56,1,0,0,526.812788,5.382955,2.639559,0.000000,1264.780000
8,0,2,56,1,0,0,568.841978,3.198188,2.517431,0.000000,1311.940000
14,0,2,56,1,0,0,577.086790,4.125471,2.404943,0.000000,1319.940000
13,0,2,56,1,0,0,592.597505,1.836631,2.958681,0.000000,1338.040000
3,0,2,56,1,0,0,541.204044,2.122049,2.993900,0.000000,1279.040000
9,0,2,56,1,0,0,540.760713,2.117696,2.993973,0.000000,1277.560000
11,0,2,56,1,0,0,500.727529,0.064478,2.993858,0.000000,1229.320000
6,0,2,56,1,0,0,557.206017,3.965473,1.793336,0.000000,1297.760000
4,0,2,64,1,0,0,566.930367,2.632482,2.990559,0.000000,1317.940000
5,0,2,64,1,0,0,563.520864,5.395180,2.667205,0.000000,1309.100000
8,0,2,64,1,0,0,659.833227,3.186899,2.561679,0.000000,1420.080000
14,0,2,64,1,0,0,681.794739,4.179486,2.459849,0.000000,1444.760000
13,0,2,64,1,0,0,681.836506,2.023635,2.957256,0.000000,1446.180000
3,0,2,64,1,0,0,556.467534,2.122132,2.991721,0.000000,1298.240000
9,0,2,64,1,0,0,556.148285,2.117639,2.991705,0.000000,1296.100000
11,0,2,64,1,0,0,508.578581,0.064478,2.991967,0.000000,1240.380000
6,0,2,64,1,0,0,668.661311,3.971214,1.842691,0.000000,1432.500000
4,0,2,72,1,0,0,594.518816,2.632678,2.989658,0.000000,1349.020000
5,0,2,72,1,0,0,602.270318,5.392182,2.690296,0.000000,1355.060000
8,0,2,72,1,0,0,701.432679,3.182710,2.598216,0.000000,1471.100000
14,0,2,72,1,0,0,734.402507,4.216799,2.505137,0.000000,1506.460000
13,0,2,72,1,0,0,730.379014,2.131302,2.958039,0.000000,1503.480000
3,0,2,72,1,0,0,571.727650,2.121850,2.991262,0.000000,1317.100000
9,0,2,72,1,0,0,571.160716,2.117726,2.991165,0.000000,1314.560000
11,0,2,72,1,0,0,519.323446,0.064478,2.991284,0.000000,1252.620000
6,0,2,72,1,0,0,720.738367,3.974829,1.879803,0.000000,1491.920000
4,0,2,80,1,0,0,621.404869,2.633335,2.988806,0.000000,1375.720000
5,0,2,80,1,0,0,642.552288,5.394995,2.711093,0.000000,1403.460000
8,0,2,80,1,0,0,746.715158,3.185146,2.627761,0.000000,1522.020000
14,0,2,80,1,0,0,782.827533,4.230104,2.549167,0.000000,1567.500000
13,0,2,80,1,0,0,769.259670,2.150891,2.959601,0.000000,1549.660000
3,0,2,80,1,0,0,586.679788,2.122174,2.990507,0.000000,1335.200000
9,0,2,80,1,0,0,586.226047,2.117930,2.989457,0.000000,1332.360000
11,0,2,80,1,0,0,528.268389,0.064478,2.990738,0.000000,1262.540000
6,0,2,80,1,0,0,767.772290,3.975599,1.911742,0.000000,1550.720000
4,0,2,88,1,0,0,661.820507,2.632470,2.987540,0.000000,1424.600000
5,0,2,88,1,0,0,683.015071,5.393031,2.722797,0.000000,1451.880000
8,0,2,88,1,0,0,768.927640,3.199082,2.649882,0.000000,1550.980000
14,0,2,88,1,0,0,790.770541,4.221368,2.583742,0.000000,1575.100000
13,0,2,88,1,0,0,793.722086,2.105705,2.962174,0.000000,1578.840000
3,0,2,88,1,0,0,604.475185,2.122211,2.989900,0.000000,1354.140000
9,0,2,88,1,0,0,601.129539,2.117899,2.990059,0.000000,1351.500000
11,0,2,88,1,0,0,538.788627,0.064478,2.989989,0.000000,1275.140000
6,0,2,88,1,0,0,776.291957,3.973217,1.935857,0.000000,1562.180000
4,0,2,96,1,0,0,700.845004,2.632220,2.987775,0.000000,1474.900000
5,0,2,96,1,0,0,722.387084,5.392757,2.710411,0.000000,1501.800000
8,0,2,96,1,0,0,772.107303,3.209019,2.627995,0.000000,1554.880000
14,0,2,96,1,0,0,794.186124,4.213018,2.519704,0.000000,1578.660000
13,0,2,96,1,0,0,796.274392,2.019505,2.961855,0.000000,1582.440000
3,0,2,96,1,0,0,620.926158,2.121870,2.989446,0.000000,1375.540000
9,0,2,96,1,0,0,618.910238,2.117956,2.989284,0.000000,1372.580000
11,0,2,96,1,0,0,550.780465,0.064478,2.988498,0.000000,1288.020000
6,0,2,96,1,0,0,780.910592,3.969010,1.934816,0.000000,1566.840000
4,0,2,104,1,0,0,719.232801,2.631957,2.986228,0.000000,1498.660000
5,0,2,104,1,0,0,723.952033,5.389340,2.697998,0.000000,1503.880000
8,0,2,104,1,0,0,774.017373,3.197242,2.551886,0.000000,1556.840000
14,0,2,104,1,0,0,796.645546,4.184918,2.440043,0.000000,1582.660000
13,0,2,104,1,0,0,798.803880,1.929274,2.951086,0.000000,1585.440000
3,0,2,104,1,0,0,645.072327,2.121879,2.988985,0.000000,1403.760000
9,0,2,104,1,0,0,642.256671,2.117961,2.988911,0.000000,1401.080000
11,0,2,104,1,0,0,566.956521,0.064478,2.987965,0.000000,1308.440000
6,0,2,104,1,0,0,783.442167,3.966604,1.853819,0.000000,1568.700000
4,0,2,112,1,0,0,720.309111,2.631416,2.966014,0.000000,1499.480000
5,0,2,112,1,0,0,723.939418,5.391859,2.600490,0.000000,1504.420000
8,0,2,112,1,0,0,775.647392,3.186245,2.475849,0.000000,1559.720000
14,0,2,112,1,0,0,799.151800,4.151160,2.358208,0.000000,1584.840000
13,0,2,112,1,0,0,800.491792,1.867383,2.898970,0.000000,1586.420000
3,0,2,112,1,0,0,660.049004,2.121858,2.988577,0.000000,1421.900000
9,0,2,112,1,0,0,656.858150,2.117931,2.988563,0.000000,1419.140000
11,0,2,112,1,0,0,576.034615,0.064478,2.988402,0.000000,1320.620000
6,0,2,112,1,0,0,784.976472,3.963527,1.764616,0.000000,1570.120000
2,0,2,224,1,0,0,318.758806,-nan,0.000001,0.000000,1015.918367
4,0,0,8,619523481,0,0,248.612635,2.632626,0.792429,0.000000,937.469388
5,0,0,8,148277,0,0,250.847938,5.334196,0.792269,0.000000,937.693878
8,0,0,8,721,0,0,254.268766,2.941975,0.790457,0.000000,939.224490
14,0,0,8,613,0,0,255.182598,4.539538,0.790623,0.000000,941.693878
13,0,0,8,912,0,0,255.465005,3.765957,0.790190,0.000000,942.897959
3,0,0,8,21713,0,0,246.351353,2.120470,0.792214,0.000000,932.061224
9,0,0,8,21716,0,0,246.335372,2.117935,0.792242,0.000000,932.020408
11,0,0,8,4841,0,0,246.230952,0.064476,0.792367,0.000000,931.163265
6,0,0,8,86272090,0,0,259.179456,4.017629,0.790501,0.000000,946.387755
4,0,0,16,614743523,0,0,251.244326,2.631169,0.793267,0.000000,938.571429
5,0,0,16,146861,0,0,258.825455,5.371875,0.793267,0.000000,944.551020
8,0,0,16,714,0,0,260.284079,2.939641,0.792167,0.000000,948.020408
14,0,0,16,607,0,0,264.990833,4.525428,0.792175,0.000000,953.673469
13,0,0,16,901,0,0,268.947139,3.763181,0.792101,0.000000,956.285714
3,0,0,16,21517,0,0,250.716594,2.121102,0.793143,0.000000,935.367347
9,0,0,16,21517,0,0,250.309170,2.117925,0.793154,0.000000,935.081633
11,0,0,16,4796,0,0,246.976059,0.064470,0.793271,0.000000,933.081633
6,0,0,16,85319348,0,0,272.769169,4.012461,0.791918,0.000000,962.102041
4,0,0,24,609386589,0,0,255.640030,2.631356,0.793398,0.000000,942.897959
5,0,0,24,146029,0,0,263.288271,5.359592,0.793441,0.000000,951.938776
8,0,0,24,708,0,0,268.655628,2.939049,0.792602,0.000000,956.061224
14,0,0,24,600,0,0,276.972173,4.515534,0.792524,0.000000,964.653061
13,0,0,24,889,0,0,283.189233,3.755795,0.792398,0.000000,968.142857
3,0,0,24,21297,0,0,251.836170,2.120928,0.792993,0.000000,938.510204
9,0,0,24,21298,0,0,251.796815,2.117349,0.793108,0.000000,938.204082
11,0,0,24,4753,0,0,249.410920,0.064467,0.793413,0.000000,935.040816
6,0,0,24,84373371,0,0,288.417626,4.009357,0.792319,0.000000,977.591837
4,0,0,32,602988229,0,0,260.311336,2.630199,0.793189,0.000000,947.755102
5,0,0,32,146841,0,0,271.523541,5.382210,0.793223,0.000000,959.265306
8,0,0,32,701,0,0,274.817512,2.938397,0.792658,0.000000,964.387755
14,0,0,32,594,0,0,288.860681,4.505150,0.792587,0.000000,974.653061
13,0,0,32,879,0,0,291.373459,3.752138,0.792343,0.000000,979.367347
3,0,0,32,21110,0,0,256.043220,2.121573,0.793193,0.000000,940.285714
9,0,0,32,21106,0,0,256.082554,2.117409,0.793221,0.000000,940.122449
11,0,0,32,4708,0,0,251.796655,0.064466,0.793308,0.000000,936.183673
6,0,0,32,83360363,0,0,304.914023,4.006612,0.792192,0.000000,992.408163
4,0,0,40,597983194,0,0,265.503410,2.629704,0.793065,0.000000,952.102041
5,0,0,40,144853,0,0,279.578732,5.396283,0.793127,0.000000,966.469388
8,0,0,40,694,0,0,285.495042,2.939404,0.792492,0.000000,972.591837
14,0,0,40,587,0,0,297.358837,4.500956,0.792543,0.000000,985.897959
13,0,0,40,885,0,0,305.822713,3.776059,0.792850,0.000000,996.632653
3,0,0,40,20918,0,0,256.658954,2.121166,0.793108,0.000000,943.183673
9,0,0,40,20923,0,0,256.415228,2.117464,0.793153,0.000000,943.142857
11,0,0,40,4666,0,0,252.460923,0.064466,0.793184,0.000000,938.163265
6,0,0,40,82421901,0,0,319.630693,4.003872,0.792116,0.000000,1007.979592
4,0,0,48,592712917,0,0,271.490318,2.629304,0.792962,0.000000,957.183673
5,0,0,48,140953,0,0,286.893857,5.394643,0.793121,0.000000,974.714286
8,0,0,48,688,0,0,292.111899,2.939932,0.792355,0.000000,980.877551
14,0,0,48,581,0,0,307.814517,4.501308,0.792343,0.000000,996.877551
13,0,0,48,881,0,0,321.176305,3.779029,0.792943,0.000000,1011.714286
3,0,0,48,20739,0,0,260.621350,2.121601,0.793158,0.000000,946.693878
9,0,0,48,20737,0,0,260.366345,2.117453,0.793111,0.000000,946.224490
11,0,0,48,4625,0,0,256.507655,0.064465,0.793174,0.000000,939.938776
6,0,0,48,81439914,0,0,331.917742,4.000659,0.791885,0.000000,1022.877551
4,0,0,56,586599932,0,0,276.470272,2.629662,0.792080,0.000000,961.673469
5,0,0,56,140075,0,0,294.438642,5.380775,0.792279,0.000000,982.775510
8,0,0,56,680,0,0,303.613062,2.942087,0.791628,0.000000,990.326531
14,0,0,56,574,0,0,317.538337,4.496425,0.791541,0.000000,1007.693878
13,0,0,56,872,0,0,333.299110,3.774630,0.792165,0.000000,1026.571429
3,0,0,56,20535,0,0,265.250138,2.121612,0.792400,0.000000,949.204082
9,0,0,56,20531,0,0,265.168580,2.117452,0.792376,0.000000,949.122449
11,0,0,56,4578,0,0,257.254583,0.064465,0.792175,0.000000,942.163265
6,0,0,56,80602606,0,0,347.292667,3.995001,0.791182,0.000000,1041.081633
4,0,0,64,575628876,0,0,281.930024,2.626747,0.790965,0.000000,965.938776
5,0,0,64,136624,0,0,303.607050,5.370705,0.791149,0.000000,989.510204
8,0,0,64,668,0,0,314.066415,2.941273,0.790767,0.000000,998.632653
14,0,0,64,562,0,0,330.327069,4.496643,0.790693,0.000000,1018.877551
13,0,0,64,857,0,0,347.482194,3.773769,0.791583,0.000000,1039.326531
3,0,0,64,20175,0,0,270.257326,2.121579,0.791605,0.000000,952.061224
9,0,0,64,20176,0,0,270.188060,2.117249,0.791706,0.000000,951.775510
11,0,0,64,4500,0,0,260.069822,0.064465,0.791441,0.000000,943.693878
6,0,0,64,78962915,0,0,364.373454,3.997400,0.790627,0.000000,1057.000000
4,0,0,72,566190997,0,0,287.400252,2.626998,0.790740,0.000000,970.428571
5,0,0,72,135824,0,0,308.563182,5.375208,0.790988,0.000000,996.693878
8,0,0,72,657,0,0,321.823595,2.941359,0.790961,0.000000,1007.653061
14,0,0,72,553,0,0,342.261385,4.491939,0.790524,0.000000,1030.428571
13,0,0,72,844,0,0,359.539018,3.769323,0.791446,0.000000,1051.938776
3,0,0,72,19841,0,0,271.717709,2.121373,0.791399,0.000000,954.877551
9,0,0,72,19846,0,0,271.270365,2.117267,0.791414,0.000000,954.367347
11,0,0,72,4425,0,0,263.042951,0.064465,0.791148,0.000000,945.530612
6,0,0,72,77611216,0,0,380.423898,3.998256,0.790600,0.000000,1073.020408
4,0,0,80,556908858,0,0,292.606278,2.626343,0.790454,0.000000,974.897959
5,0,0,80,133208,0,0,318.232110,5.363404,0.790907,0.000000,1004.224490
8,0,0,80,646,0,0,330.217271,2.941165,0.791079,0.000000,1016.163265
14,0,0,80,543,0,0,351.404705,4.493847,0.791377,0.000000,1041.612245
13,0,0,80,833,0,0,370.481073,3.767567,0.791426,0.000000,1064.081633
3,0,0,80,19528,0,0,277.084570,2.121524,0.791397,0.000000,957.612245
9,0,0,80,19529,0,0,277.100421,2.117606,0.791259,0.000000,957.102041
11,0,0,80,4356,0,0,264.936899,0.064465,0.790967,0.000000,947.081633
6,0,0,80,76216008,0,0,393.107263,3.998731,0.790526,0.000000,1087.591837
4,0,0,88,546896921,0,0,297.626998,2.625190,0.790156,0.000000,978.938776
5,0,0,88,130377,0,0,327.141552,5.376209,0.790551,0.000000,1011.142857
8,0,0,88,636,0,0,340.041416,2.940560,0.791361,0.000000,1023.551020
14,0,0,88,535,0,0,362.131961,4.487946,0.790441,0.000000,1051.673469
13,0,0,88,818,0,0,385.526428,3.764169,0.791088,0.000000,1074.959184
3,0,0,88,19191,0,0,280.007033,2.121685,0.791121,0.000000,960.000000
9,0,0,88,19199,0,0,279.854827,2.117731,0.790971,0.000000,959.489796
11,0,0,88,4279,0,0,269.411496,0.064464,0.790627,0.000000,948.530612
6,0,0,88,74771431,0,0,409.077406,3.998569,0.790161,0.000000,1102.367347
4,0,0,96,538791661,0,0,302.959910,2.625683,0.790148,0.000000,983.489796
5,0,0,96,128087,0,0,333.022715,5.385077,0.790420,0.000000,1018.571429
8,0,0,96,627,0,0,347.264035,2.941170,0.791114,0.000000,1032.040816
14,0,0,96,526,0,0,376.332842,4.488310,0.790483,0.000000,1062.326531
13,0,0,96,810,0,0,398.240210,3.771507,0.791358,0.000000,1089.693878
3,0,0,96,18900,0,0,282.900350,2.121580,0.790818,0.000000,962.653061
9,0,0,96,18904,0,0,282.996293,2.117501,0.790919,0.000000,962.306122
11,0,0,96,4216,0,0,271.065238,0.064464,0.790699,0.000000,950.265306
6,0,0,96,73389172,0,0,426.030042,3.997824,0.789940,0.000000,1117.102041
4,0,0,104,530931364,0,0,308.502823,2.625833,0.789934,0.000000,988.204082
5,0,0,104,124842,0,0,342.166288,5.374979,0.790251,0.000000,1026.346939
8,0,0,104,617,0,0,358.354140,2.941860,0.790762,0.000000,1040.061224
14,0,0,104,517,0,0,388.296821,4.486002,0.790092,0.000000,1073.367347
13,0,0,104,802,0,0,414.508291,3.772855,0.791270,0.000000,1106.102041
3,0,0,104,18602,0,0,289.150676,2.121312,0.790770,0.000000,965.306122
9,0,0,104,18605,0,0,288.540201,2.117482,0.790533,0.000000,965.040816
11,0,0,104,4151,0,0,272.407409,0.064464,0.790637,0.000000,951.959184
6,0,0,104,72031258,0,0,441.775985,3.996535,0.789529,0.000000,1131.326531
4,0,0,112,519731292,0,0,314.630257,2.626338,0.790095,0.000000,992.530612
5,0,0,112,134897,0,0,353.563653,5.373195,0.790814,0.000000,1033.979592
8,0,0,112,603,0,0,364.771891,2.942750,0.790781,0.000000,1048.816327
14,0,0,112,487,0,0,400.200855,4.491101,0.790499,0.000000,1084.142857
13,0,0,112,795,0,0,428.883218,3.770325,0.791872,0.000000,1119.346939
3,0,0,112,18210,0,0,290.488873,2.121237,0.790875,0.000000,968.244898
9,0,0,112,18085,0,0,290.571392,2.117085,0.790746,0.000000,967.448980
11,0,0,112,4072,0,0,278.386771,0.064464,0.790664,0.000000,953.632653
6,0,0,112,69642482,0,0,458.638179,3.992487,0.790433,0.000000,1146.265306
4,0,0,8,1,0,0,244.414658,2.626232,0.795509,0.000000,934.448980
5,0,0,8,1,0,0,248.003221,5.411865,0.795451,0.000000,936.816327
8,0,0,8,1,0,0,250.757376,2.929666,0.794929,0.000000,938.816327
14,0,0,8,1,0,0,251.778515,4.526524,0.795110,0.000000,941.734694
13,0,0,8,1,0,0,252.210323,3.763305,0.794823,0.000000,943.265306
3,0,0,8,1,0,0,244.336463,2.119070,0.795393,0.000000,932.612245
9,0,0,8,1,0,0,244.353826,2.114213,0.795405,0.000000,932.632653
11,0,0,8,1,0,0,244.450513,0.064458,0.795477,0.000000,931.551020
6,0,0,8,1,0,0,255.916945,4.006732,0.794867,0.000000,946.673469
4,0,0,16,1,0,0,248.344443,2.627577,0.795077,0.000000,938.673469
5,0,0,16,1,0,0,255.928482,5.417319,0.795137,0.000000,944.571429
8,0,0,16,1,0,0,256.124341,2.933703,0.794629,0.000000,947.530612
14,0,0,16,1,0,0,260.906836,4.523104,0.794555,0.000000,953.020408
13,0,0,16,1,0,0,264.977461,3.757886,0.794481,0.000000,955.897959
3,0,0,16,1,0,0,247.238791,2.120150,0.795074,0.000000,935.163265
9,0,0,16,1,0,0,247.381976,2.115572,0.795076,0.000000,935.306122
11,0,0,16,1,0,0,244.336876,0.064461,0.795129,0.000000,933.408163
6,0,0,16,1,0,0,268.966631,4.007056,0.794512,0.000000,962.448980
4,0,0,24,1,0,0,252.517388,2.626956,0.794791,0.000000,943.653061
5,0,0,24,1,0,0,260.383776,5.402012,0.794813,0.000000,952.448980
8,0,0,24,1,0,0,264.581640,2.934605,0.794297,0.000000,956.755102
14,0,0,24,1,0,0,272.753656,4.515298,0.794343,0.000000,964.755102
13,0,0,24,1,0,0,278.786990,3.754247,0.794006,0.000000,968.367347
3,0,0,24,1,0,0,248.237708,2.120455,0.794733,0.000000,938.081633
9,0,0,24,1,0,0,248.182772,2.116205,0.794751,0.000000,937.673469
11,0,0,24,1,0,0,245.200372,0.064462,0.794808,0.000000,934.775510
6,0,0,24,1,0,0,284.144180,4.006038,0.793916,0.000000,977.285714
4,0,0,32,1,0,0,256.782107,2.627118,0.794460,0.000000,947.408163
5,0,0,32,1,0,0,267.721736,5.395081,0.794400,0.000000,959.367347
8,0,0,32,1,0,0,270.113165,2.935411,0.793889,0.000000,964.530612
14,0,0,32,1,0,0,284.662623,4.512291,0.793825,0.000000,975.224490
13,0,0,32,1,0,0,286.531311,3.747667,0.793729,0.000000,979.551020
3,0,0,32,1,0,0,252.365969,2.121043,0.794434,0.000000,940.836735
9,0,0,32,1,0,0,252.276497,2.116406,0.794820,0.000000,940.469388
11,0,0,32,1,0,0,248.205642,0.064462,0.794623,0.000000,936.428571
6,0,0,32,1,0,0,299.553727,4.004172,0.793511,0.000000,993.061224
4,0,0,40,1,0,0,260.445531,2.625961,0.794120,0.000000,952.265306
5,0,0,40,1,0,0,275.109632,5.403084,0.794151,0.000000,966.959184
8,0,0,40,1,0,0,279.734257,2.937011,0.793563,0.000000,972.693878
14,0,0,40,1,0,0,291.727631,4.507618,0.793522,0.000000,986.224490
13,0,0,40,1,0,0,300.936157,3.777827,0.793858,0.000000,997.081633
3,0,0,40,1,0,0,252.920561,2.121170,0.794133,0.000000,943.693878
9,0,0,40,1,0,0,252.521291,2.116596,0.794224,0.000000,943.510204
11,0,0,40,1,0,0,248.401501,0.064462,0.794249,0.000000,938.734694
6,0,0,40,1,0,0,313.966612,4.002229,0.793094,0.000000,1008.612245
4,0,0,48,1,0,0,267.132156,2.626656,0.793690,0.000000,957.489796
5,0,0,48,1,0,0,282.486593,5.398247,0.793845,0.000000,974.714286
8,0,0,48,1,0,0,286.132557,2.937404,0.793110,0.000000,981.408163
14,0,0,48,1,0,0,301.537558,4.505727,0.793137,0.000000,997.040816
13,0,0,48,1,0,0,315.724091,3.779642,0.793620,0.000000,1011.775510
3,0,0,48,1,0,0,256.115895,2.121366,0.793873,0.000000,946.326531
9,0,0,48,1,0,0,256.043295,2.116767,0.793893,0.000000,946.061224
11,0,0,48,1,0,0,252.133494,0.064462,0.793959,0.000000,940.061224
6,0,0,48,1,0,0,325.565599,3.999429,0.792625,0.000000,1023.346939
4,0,0,56,1,0,0,271.501185,2.627840,0.793510,0.000000,961.632653
5,0,0,56,1,0,0,289.759140,5.408265,0.793603,0.000000,982.510204
8,0,0,56,1,0,0,297.257644,2.939633,0.792974,0.000000,990.918367
14,0,0,56,1,0,0,310.606800,4.507895,0.792730,0.000000,1007.775510
13,0,0,56,1,0,0,327.727231,3.778670,0.793232,0.000000,1026.918367
3,0,0,56,1,0,0,260.044278,2.121151,0.793628,0.000000,949.183673
9,0,0,56,1,0,0,259.888411,2.116727,0.793526,0.000000,948.653061
11,0,0,56,1,0,0,252.083508,0.064462,0.793648,0.000000,941.469388
6,0,0,56,1,0,0,340.171384,3.995170,0.792481,0.000000,1041.448980
4,0,0,64,1,0,0,275.364533,2.626962,0.791740,0.000000,966.040816
5,0,0,64,1,0,0,297.259796,5.404329,0.791848,0.000000,989.938776
8,0,0,64,1,0,0,306.123777,2.939798,0.791658,0.000000,999.816327
14,0,0,64,1,0,0,321.221918,4.499482,0.791272,0.000000,1019.510204
13,0,0,64,1,0,0,340.013867,3.774510,0.791444,0.000000,1039.591837
3,0,0,64,1,0,0,264.035087,2.121406,0.791863,0.000000,952.224490
9,0,0,64,1,0,0,263.856688,2.116838,0.791744,0.000000,951.918367
11,0,0,64,1,0,0,253.752010,0.064462,0.792041,0.000000,943.714286
6,0,0,64,1,0,0,354.988993,3.997404,0.791066,0.000000,1058.020408
4,0,0,72,1,0,0,279.208003,2.626102,0.790618,0.000000,970.530612
5,0,0,72,1,0,0,301.257336,5.389573,0.790935,0.000000,996.918367
8,0,0,72,1,0,0,312.060228,2.939013,0.791632,0.000000,1007.836735
14,0,0,72,1,0,0,331.792222,4.497134,0.790595,0.000000,1030.530612
13,0,0,72,1,0,0,350.365766,3.770841,0.790969,0.000000,1052.204082
3,0,0,72,1,0,0,264.147532,2.121501,0.791005,0.000000,954.755102
9,0,0,72,1,0,0,264.039137,2.117005,0.791106,0.000000,954.285714
11,0,0,72,1,0,0,256.225109,0.064462,0.791299,0.000000,945.163265
